,sec_2012,sec_2013,sec_2014,sec_2015,sec_2016,sec_2017,sec_2018,sec_2019,sec_2020,sec_2021,UAA_mj_2012,UAA_mj_2013,UAA_mj_2014,UAA_mj_2015,UAA_mj_2016,UAA_mj_2017,UAA_mj_2018,UAA_mj_2019,UAA_mj_2020,UAA_mj_2021,UAA_teoh_2012,UAA_teoh_2013,UAA_teoh_2014,UAA_teoh_2015,UAA_teoh_2016,UAA_teoh_2017,UAA_teoh_2018,UAA_teoh_2019,UAA_teoh_2020,UAA_teoh_2021,UAA_dd_2012,UAA_dd_2013,UAA_dd_2014,UAA_dd_2015,UAA_dd_2016,UAA_dd_2017,UAA_dd_2018,UAA_dd_2019,UAA_dd_2020,UAA_dd_2021,pct_price_change_2012,pct_price_change_2013,pct_price_change_2014,pct_price_change_2015,pct_price_change_2016,pct_price_change_2017,pct_price_change_2018,pct_price_change_2019,pct_price_change_2020,pct_price_change_2021,ey_2012,ey_2013,ey_2014,ey_2015,ey_2016,ey_2017,ey_2018,ey_2019,ey_2020,ey_2021,cr_2012,cr_2013,cr_2014,cr_2015,cr_2016,cr_2017,cr_2018,cr_2019,cr_2020,cr_2021,dte_2012,dte_2013,dte_2014,dte_2015,dte_2016,dte_2017,dte_2018,dte_2019,dte_2020,dte_2021,roe_2012,roe_2013,roe_2014,roe_2015,roe_2016,roe_2017,roe_2018,roe_2019,roe_2020,roe_2021,at_2012,at_2013,at_2014,at_2015,at_2016,at_2017,at_2018,at_2019,at_2020,at_2021
RUSMF,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.025190924413495373,0.01634881401163032,0.03179513768209272,0.08685335894944779,0.017259111684098577,0.037537721525339934,0.032643179162231827,0.06208778211411595,0.0027943640541887305,0.0501354707401918,0.020229571996848772,0.006697272009149139,0.040349894559690236,0.0858016190213637,0.015167828319817736,0.036033986796416215,0.031180341880321746,0.058020951327423964,0.009106293185827508,0.0589182466702409,0.0182217983039277,0.029235086152574086,0.02131195432823967,0.0732139940374614,0.01679733183254782,0.027266452277049685,0.003066112000198948,0.06935801673180003,0.0023658319629666913,0.013362596638152452,25.118547929665347,4.159866536104162,-22.14484679665738,-48.57647584973166,66.98120591739647,20.31250000000002,-32.20779220779221,10.791826309067698,3.112391930835723,46.95360536612632,0.059478475320059475,0.04770194986072424,0.08989266547406081,-0.12349651687640781,0.053125000000000006,0.08658008658008658,0.22541507024265645,0.07089337175792507,0.021799888205701508,0.26245720806390266,3.269007263922518,3.5042801556420238,2.907826409495549,3.074585635359116,3.3128886376483884,2.3753990925894803,2.735535908174344,3.436067997043607,3.5536167512690353,2.686035613870665,1.1643356643356646,1.0600634632819583,1.1168911917098445,0.8494648406030614,0.8278201865988126,1.1276003870343494,1.1169270574186485,1.0377937751429174,0.8460737828148491,0.8541216053833214,0.11912225705329155,0.0942883046237534,0.12797927461139896,-0.10081712510070204,0.0760935417423967,0.1497339138848573,0.2179321325505025,0.0810925259369045,0.028333526078408697,0.3462308739886245,1.6712717954431509,1.7536582682363298,1.8941159193264148,1.9362787803360297,1.7093801789857475,1.8736854073105567,1.9578808818690356,1.9096576445529638,1.6840819394850595,1.8183192914236337
TRGP,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.015750448113645468,0.0265298587664992,0.01889529443822681,5.1852560428417016e-05,0.012893255815909208,0.03478966050312639,0.032738186686216114,0.016492643879125815,0.07136256049338201,0.017487155166277316,0.021179515349163357,0.02837654825884066,0.009482086510349805,0.005625405311393841,0.029993695581522047,0.04444109073934991,0.0284100807224894,0.014581617101096102,0.07686541350824543,0.03265061172414101,0.00028649319585943855,0.0010557099271097936,0.0075185109884354645,0.00877946570431537,0.0004098023445906762,0.01412383817723837,0.012691377498826428,0.009584077244930947,0.0009105985217391088,0.006912464107224764,29.859916441386105,66.86222558667676,20.279006464783933,-74.48373408769449,107.20620842572063,-13.64365971107544,-25.60925237505163,13.353692393114924,-35.39064413421503,98.02880970432146,0.017600302800908404,0.017693092888737667,0.02300801508722301,0.04028085735402809,-0.03210272873194222,-0.006402313093762908,-0.014714047751249305,-0.03526818515797208,-0.27520849128127367,-0.001339969372128637,1.0680163122633264,1.1645898234683283,1.0671019223793978,1.043557168784029,0.8622816032887975,0.7855375479401213,0.5069672716878663,0.885560183701805,0.820669888726537,0.7699804220143571,1.9114862552754646,1.8922679672930711,1.5412482772199252,1.1205241432274167,1.1759534757911818,1.0636213696665473,1.1950625283483445,1.1572743845809879,1.5586983850691423,1.565312731934417,0.021729211817041176,0.031128962846076597,0.04028352037802717,0.009327701513551565,-0.031664187178793615,0.007744711366081032,0.00020734789088317244,-0.023986149489205088,-0.2504432195467879,0.01200998583091559,1.152928501469148,1.0838871805045796,1.3351669636631285,0.5023955574669715,0.5198349804214059,0.6126308327425879,0.6189559693473923,0.46085856572646444,0.5203109154242017,1.1145171683696953
WMMVY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005756750738821717,0.02069998143208916,0.015932089890357513,0.004050398985525797,0.007646314485083523,0.00419199053957699,0.002513252578843314,0.0005521356404964151,0.02597109786440753,0.0024901371240551654,0.006398017074253238,0.016915894884814285,0.014022587991688694,0.0029636011131323747,0.0068735625402283115,7.089091954367351e-05,0.0031347047666260624,0.008889808202730578,0.020003912080040903,0.0018112117008390015,0.005499056455226949,0.014605059331566767,0.014643221701146958,0.006996532372158158,0.010318039543330527,0.002295881802648378,0.0079611326713553,0.0022736387099049557,0.018534198753749363,0.004116170327577766,18.34942612497723,-19.466765185800927,-17.730713357290316,17.03996282527882,-28.5027990630087,36.85584184806754,2.978291742747019,13.258993656172425,-2.397021987197323,32.75351987168062,0.031095101751793353,0.036317761296735224,0.04507434944237918,0.03295350776194068,0.043869391381608176,0.03814161087441672,0.04216084164072659,0.04000834956860562,0.03421849937622527,0.03302545376436473,1.2651683167284462,1.2575671123651688,1.197597482768439,1.0975214394365527,1.1071328103571232,0.9911772328895417,1.0126949275714052,1.003579069398749,0.9890715171814406,1.0611047699903253,0.589610185419436,0.6107814201381648,0.6378530195440734,0.6707220430407721,0.7238650781787236,0.8507387004274344,0.8587185123029045,1.0766168410864843,1.1398171510160853,1.1217193693848686,0.1664453961912678,0.15891433731809018,0.20250777599442066,0.17372979593399238,0.19968331293967084,0.24988388078123214,0.22285917262196558,0.22538778094333647,0.19770055885605042,0.2374520593630148,1.8806922639260735,1.8464236465800292,1.7920462149625365,1.9293006868235043,1.8490032776076544,1.941588558609429,2.0125687047029124,1.8525137621180858,1.9391183754794825,1.8662872491750184
ALKS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014301836954008967,0.0034204427510103955,0.04640970843111621,0.0027124634862047,0.01603790699975384,0.013736201147544438,0.03525500683156546,0.04239390808496138,0.0005321887833552308,0.04306354710598277,0.023991535173361223,0.006517284956570592,0.05378583866903307,0.008961593235777734,0.026476170053225,0.007012831979332418,0.02857218723948872,0.053380397447674824,0.008833153397452644,0.026049218322686793,0.002454587786515347,0.008123675193005477,0.02696115036036721,0.017108774116856434,0.012941099035067849,0.011684127233824337,0.042136094418907935,0.03924186153449513,0.015877279165592534,0.046259251434075346,6.682027649769595,119.54643628509717,44.02361042793903,35.55327868852458,-29.98236331569665,-1.529327096077726,-46.080760095011875,-30.870891223314135,-2.2058823529411686,16.591478696741866,0.010259179265658747,0.003197245450073783,-0.0035860655737704914,-0.019148400100781053,-0.024829075206908958,-0.01881966014982642,-0.030498136225008472,-0.06127450980392157,-0.03508771929824561,-0.01289767841788478,4.754893517979751,5.650693281267035,6.714501232941753,3.196188089260691,3.7297363592194084,2.7783678320429237,2.893841200327276,2.4595767964163717,2.534970268654537,2.2537673514596235,0.5438168198627851,0.4810446250701756,0.3754446653403367,0.41199064122805357,0.4274081196810864,0.49419275561851933,0.5581237700474265,0.6632883194127369,0.8273316700750342,0.8196235070790162,0.026232341496092923,0.016568937256028527,-0.021520764412741072,-0.17284282208822357,-0.17234169036140293,-0.1313135596038603,-0.11893860162129627,-0.181142797127806,-0.10390147162745014,-0.043294708534366844,0.3914517602297777,0.2744132181532821,0.32207256442606774,0.3385892666229825,0.4319300658065839,0.5026488028501687,0.5995998919456198,0.6485792922688175,0.5327691526519057,0.5797778594446783
USPH,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014757383834288762,0.02948320495068374,0.010533295844189827,0.03711038964983389,0.0015179824372288375,0.013853050868547198,0.0036134561369450535,0.013098712054092645,0.0030816684080444967,0.013146704040955609,0.016937949491580867,0.027928131495384367,0.010505863270934987,0.036791201464270326,0.0011126869418694452,0.021214942506316253,0.014153061406259299,0.032508029594478224,0.008243319755596473,0.003079175173964027,0.030943749455149105,0.03134193682331243,0.0023753888947739554,0.00976727252978142,0.010238553344627019,0.00953439784219022,0.01272121622102848,0.02531335270688856,0.0028632353837813457,0.0026761169496287845,39.9390243902439,28.0319535221496,19.00170164492343,27.93136320305052,30.77496274217586,2.8490028490028463,41.759002770083086,11.72447484123107,5.159597726278964,-20.54054054054054,0.05519244734931009,0.04112308564946115,0.04075309818875119,0.03297317436661699,0.02336182336182336,0.024376731301939056,0.012799218368343919,0.021425448185395716,0.020623700623700624,0.025222396650968083,2.7792972343165516,2.1431037459002242,2.150682245922208,3.1663071499973694,2.6796116504854366,1.9489014184217845,1.8884756591808516,1.409870713141687,0.937363624695161,1.1399719696697452,0.27517655708121996,0.4449043005137925,0.40071596311358043,0.38603041301688995,0.36200451376232173,0.35606484792972753,0.2632362079482809,0.4780432783152502,0.44976705612605794,0.6563987065774031,0.13317342323944187,0.08201984257450637,0.11943983045993473,0.10876292998866072,0.07969272291548717,0.07203311659098484,0.09940481959306535,0.10551823555610605,0.08584530575407957,0.09024562210046348,1.4680689984509125,1.1781203292658442,1.24748620942053,1.1835891866401347,1.0151324911525463,0.9882309979903671,1.024245993600592,0.8593622123759683,0.7116365306606591,0.6605348626815722
SRCL,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011738165539095423,0.009444083818187766,0.003675741849953392,0.011596612337965082,0.004919044298761985,0.0017227945454691418,0.010876921712392323,0.017740810492220538,0.002774993745242482,0.010653932602193827,0.010187363515365696,0.009255119160887495,0.004386609797610987,0.008905961949959662,0.004374281994627438,0.0021927995746876504,0.010741899856533604,0.015150211239786417,0.0051195225763714935,0.012507807731073295,0.007559529563428487,0.008492816600692607,0.003456255876298546,0.0022614430155699153,0.003163538903227625,0.004495841435273221,0.004501680620494705,0.01559309526871637,0.00589181480125156,0.01591245274088722,19.712525667351134,24.53902229845626,12.834638891280026,-7.995117485505043,-36.11940298507462,-11.7471443406023,-46.036181791439915,73.91659852820933,8.650681711330499,-13.976633491994805,0.03366209262435678,0.031161229233020574,0.029295086969789438,0.02504145936981758,0.027258566978193146,0.003971172231210473,-0.07931316434995912,-0.059708509637987774,-0.009086975335352661,-0.005030181086519115,1.3329487102035884,1.3018943670196204,1.2571549906723491,1.297061883139326,1.4250966652113926,0.8390757169383124,1.0192307692307692,0.9335447218919276,0.792569215320614,0.7865245319119858,1.2774581766274562,1.1967261807101177,1.2959297094437938,1.5756431055979285,1.4783751232963098,1.4026335694148384,1.4856570790497095,1.7570994132008397,1.2929263884324682,1.2778008989512235,0.1720876144512089,0.17616141774603997,0.17027882024948038,0.09718404068944385,0.07327085136767476,0.014577459946365947,-0.09422047668553386,-0.1485415685098728,-0.023537627341439372,-0.011569835192275679,0.5394108614732749,0.5518720139116209,0.5805911868127974,0.42189037011918135,0.5103597232173186,0.5123849863343016,0.5399891565331888,0.5140438092279012,0.4793170784141601,0.483619886353255
GYSLF,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22878364847316687,0.5605399203413636,0.09061463346993764,0.33182992097428365,0.030695644270022582,0.8103082465133218,3.5253843215835325,1.6796975377457577,3.2250056119894275,0.5909640752463294,0.07723957209790382,0.6614292687537174,0.5496137712580292,0.5830031592273983,0.4600006900684498,0.32422832190309103,3.5541714130637345,1.6989700059550197,3.3404597035414225,0.17716831230564067,0.11137366219841943,0.11830231908686227,0.01167681217820224,0.11044194770584113,0.46023969877026016,0.7378981821603052,0.022727235404573776,0.06706097071371975,0.12306452969734227,0.44184565272674997,-50.59242517635778,-40.53229830884392,17.24941724941724,-40.35785288270378,70.63333333333335,-46.12228950966987,-54.67730239303843,-64.0,-10.666666666666668,72.38805970149254,-0.5822012752980316,-0.34965034965034963,-0.2584493041749503,-0.2,-0.7227974213713616,-0.8701957940536621,-1.44,-4.444444444444445,-1.2437810945273633,-0.5772005772005772,3.7461590754588716,2.2272639876946743,0.9175911251980983,0.7622053872053872,4.12269129287599,0.19231675701154843,0.07099038808516223,0.10008503957611042,2.5158260869565217,1.5973254086181277,0.3374065189784111,0.2771296331714035,0.4529970880720839,0.27778024220378833,1.4665877400684026,-1.156423569186187,-1.064185031882761,-1.0700699419993176,-2.4521497919556174,-1.3656807355710647,-0.9883730774657824,-0.4909153501893433,-0.5892533377286961,-0.25072084460808236,-4.834122599315968,1.5188360299444579,0.5404407651862625,0.9244711702490617,0.9581929859322371,0.48543259111554227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LECO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.006526725705643777,0.028601119855458112,0.02078215850998849,0.029807839192967645,0.013801789713418874,0.0021909534509104364,0.011236524417660512,0.0024046723425188918,0.0028478415249447372,0.01263772240558653,0.006347034667942313,0.028954894752127976,0.019693057533543327,0.030659228051830068,0.014618258418889647,0.003291952448752129,0.010361809271637386,0.003069267138695332,0.0020463837394891216,0.011753409954656915,0.0038279500866532784,0.03570549054743122,0.013792774928114336,0.026801046065685452,0.011539709709806695,0.007358832445910277,0.00864846336888643,7.376714010300794e-05,0.0017553542642372716,0.009939838868722257,24.437627811860942,46.54889071487265,-3.153910849453323,-24.89506440874222,47.754866062825215,19.446980566062333,-13.900414937759342,22.675967025998744,20.179882146180095,19.9741935483871,0.06368118323746919,0.05018222596019063,0.04660587639311044,0.03314704181923299,0.038346158862658145,0.041056999344835116,0.056055802155992394,0.04889899720872532,0.029763440860215054,0.03341220334122034,2.573020462582933,2.4747930149239363,2.2311831996734486,2.528882368516327,2.6892403383602974,2.5978794951034723,2.2999635810933845,1.9099878359540783,2.0244699690053127,1.706025228037915,0.5385634176310313,0.4058168614374712,0.508200074507245,0.9134268077147464,1.7287568484399178,1.5808775348462605,1.6474157045128845,1.8949817904787944,1.9287605188231571,2.000671367007405,0.18950675134964418,0.19192676757118365,0.1980788330205533,0.13671325371495244,0.27856968349045086,0.26543214510543695,0.32342112141614615,0.3578528026058599,0.2608225245175577,0.3200175018433655,1.3653368665792927,1.3256725438886323,1.4507540422284275,1.421271279490587,1.1704078907626025,1.0905380198267476,1.2888934282340174,1.2665551344396306,1.1473121294750854,1.247606861378687
ENZN,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.220446049250313e-16,0.07680111736323733,0.4649272033874532,0.05487433039540082,0.27908804331640336,0.16529997937056284,0.3068247262898244,0.26651128977602645,0.27956363027157644,0.12716275278928094,0.036122596352195335,0.06557121828062043,0.46062115434154993,0.04682454264495828,0.2854907804661436,0.16165081218514754,0.3100864170535566,0.2730124911443155,0.28269640504174093,0.11617243439379028,0.03589533440505127,0.09051254299967365,0.043092246867562745,0.0450122743317449,0.3399350955951287,0.24335973043375936,0.1221901044621907,0.26813381450620444,0.003421975626880319,0.11761314596336402,-33.885074626865666,-73.81312504232793,-6.034482758620674,-37.38532110091744,-46.52014652014652,-26.027397260273965,-6.666666666666677,-18.253968253968257,20.580097087378647,37.885223132510724,-0.013544935322933832,0.35344827586206895,0.5963302752293578,0.717948717948718,-0.0821917808219178,0.4444444444444444,0.5158730158730159,-0.09708737864077671,-0.12077537792628676,-0.0875912408759124,1.6240546793881272,5.4441896024464835,6.930379746835443,2.4534471985003123,8.413829787234043,20.57608695652174,28.123791102514506,14.167848699763594,117.06796116504854,118.49627791563275,1.578884184437445,0.3550903901046622,0.18366381785629837,0.2654099176294986,0.09098828767786273,0.04024496937882765,0.034482758620689655,0.06985962014863749,0.008615641990798829,0.008510907900572321,-0.03592451076573552,3.453853472882968,0.9727054690403001,1.196141301343358,-0.10899235311199301,0.5954724409448819,0.39011538718068434,-0.16168455821635014,-0.02741530740276035,-0.009904753859474985,0.21323349067228614,4.843842157000421,0.8896404109589041,0.7626037570991699,0.7432348505012865,0.8808873002523128,0.44603481624758223,0.031954306884841,0.0010781224083595952,0.014679398584411777
GEL,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00018173159852137577,0.004258362209090951,0.01411487345521941,0.008040200221295639,0.0285410535191524,0.0005422190933659782,0.030453452349596448,0.014457094463049866,0.04085712137241877,0.0315021186260201,0.01496437763875898,0.01194436441385343,0.043731422617533454,0.03640603404831408,0.011721138473685288,0.01723912798857939,0.024847450095401662,0.014836976809595613,0.05465616472805526,0.009683153294891632,0.0030333761565533163,0.0007035651026023847,0.024784126116939628,0.019287642048123325,0.0009607869192917937,0.005938310914368611,0.01010968453812238,0.016895900798366753,0.019277901892716498,0.022846136967547823,27.389443651925816,47.172452407614784,-19.30758988015978,-13.389910419613393,-1.9597169297768113,-37.95113825652415,-17.36017897091724,10.882512181916626,-69.677734375,72.46376811594205,0.03443449048152296,0.019022256039566292,0.027817067421027814,0.11132280892759934,0.027762354247640196,0.022371364653243846,-0.033567948023822416,0.0087890625,-0.6457326892109501,-0.1830065359477124,1.292284368193289,1.1985654558361492,0.9785788046097289,1.0138348293483728,1.3786996315226436,1.3940021566461522,1.3318320844625249,1.4273914246862176,1.5131777648528602,1.0916510879604941,1.3018827162177644,1.6073658808986118,1.6280231987718876,1.701767313241463,1.689838447206434,1.6292792900650739,1.6531822276822277,1.8117915001540645,2.3903352670646134,1.9825244238397886,0.10509495414595824,0.07844228626711132,0.08639907322061532,0.20909453960433522,0.05341807976226976,0.03044520125321639,-0.0024877149877149877,0.040912982719625096,-0.23808035507671607,-0.08336148797935494,1.9292441829599403,1.4446324892512825,1.1906249864566767,0.41148241839739513,0.3003008105787684,0.28418667594351565,0.4495659948779694,0.37601621549277997,0.3075113181348516,0.3598963121175265
